link,name,hall_of_fame,active_player,years_played,career_era,career_whip,career_ip,career_wl,career_wins,career_so,career_war,career_saves,world_series_wins,cy_young_awards,mvps,era_titles,all_star_apps
http://www.baseball-reference.com/players/a/albanjo01.shtml,Joe Albanese,False,False,1,4.50,1.667,6.0,,0,3,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alberjo01.shtml,José Alberro,False,False,3,7.41,1.937,58.1,.000,0,23,-1.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alberan01.shtml,Andrew Albers,False,True,5,4.58,1.382,139.2,.500,8,91,0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/alberma01.shtml,Matt Albers,False,False,14,4.35,1.403,759.0,.495,47,571,2.4,7,0,0,0,0,0
http://www.baseball-reference.com/players/a/albercy01.shtml,Cy Alberts,False,False,1,6.18,1.988,27.2,.333,1,10,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/albosed01.shtml,Ed Albosta,False,False,2,6.15,1.804,52.2,.000,0,24,-1.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/albreed01.shtml,Ed Albrecht,False,False,2,5.40,1.543,11.2,.500,1,2,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/albrith01.shtml,Thomas Albright,False,False,2,7.74,1.866,54.2,.000,0,14,-0.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/albrial01.shtml,Alex Albritton,False,False,3,4.33,1.585,35.1,.500,2,7,-0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/albural01.shtml,Al Alburquerque,False,False,7,3.16,1.314,245.0,.680,17,291,5.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/alburvi01.shtml,Vic Albury,False,False,4,4.11,1.497,372.2,.514,18,193,1.7,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/alcaljo01.shtml,Jorge Alcalá,False,True,3,3.48,1.043,85.1,.417,5,89,0.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/alcalsa01.shtml,Santo Alcalá,False,False,2,4.76,1.516,249.1,.560,14,140,-1.2,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/alcanra01.shtml,Raul Alcántara,False,False,2,7.19,1.489,46.1,.286,2,26,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alcansa01.shtml,Sandy Alcantara,False,True,5,3.49,1.219,487.1,.370,20,431,7.8,0,0,0,0,0,1
http://www.baseball-reference.com/players/a/alcanvi01.shtml,Victor Alcántara,False,False,3,4.28,1.338,80.0,.571,4,50,1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alderda01.shtml,Dale Alderson,False,False,2,6.56,1.794,35.2,.000,0,11,-1.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aldresc01.shtml,Scott Aldred,False,False,9,6.02,1.623,499.2,.339,20,312,-2.3,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/aldrija01.shtml,Jay Aldrich,False,False,3,4.72,1.454,108.2,.545,6,46,-0.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/aldrivi01.shtml,Vic Aldridge,False,False,9,3.76,1.364,1600.2,.548,97,526,17.2,6,1,0,0,0,0
http://www.baseball-reference.com/players/a/alexabo01.shtml,Bob Alexander,False,False,2,10.64,2.273,11.0,.500,1,2,-0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alexabu01.shtml,Buck Alexander,False,False,4,6.14,1.646,348.2,.244,10,132,-3.5,4,0,0,0,0,0
http://www.baseball-reference.com/players/a/alexado01.shtml,Doyle Alexander,False,False,19,3.76,1.293,3367.2,.527,194,1528,35.0,3,0,0,0,0,1
http://www.baseball-reference.com/players/a/alexage01.shtml,Gerald Alexander,False,False,3,5.79,1.694,98.0,.667,6,59,-0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alexape01.shtml,Pete Alexander,True,False,20,2.56,1.121,5190.0,.642,373,2198,119.0,32,1,0,0,5,0
http://www.baseball-reference.com/players/a/alexasc02.shtml,Scott Alexander,False,True,7,3.16,1.337,205.0,.571,12,160,3.5,7,0,0,0,0,0
http://www.baseball-reference.com/players/a/alexate01.shtml,Ted Alexander,False,False,8,3.77,1.325,131.1,.583,7,65,1.2,2,1,0,0,0,0
http://www.baseball-reference.com/players/a/alexaty01.shtml,Tyler Alexander,False,True,3,4.13,1.309,196.1,.313,5,168,3.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alexyaj01.shtml,A.J. Alexy,False,True,1,4.70,1.304,23.0,.750,3,17,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alfonan01.shtml,Antonio Alfonseca,False,False,11,4.11,1.512,613.0,.486,35,400,3.6,129,1,0,0,0,0
http://www.baseball-reference.com/players/a/allarbr01.shtml,Brian Allard,False,False,3,4.23,1.338,95.2,.400,4,44,0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allarko01.shtml,Kolby Allard,False,True,4,5.95,1.436,211.2,.276,8,172,-1.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenbo03.shtml,Bob Allen,False,False,1,6.75,2.167,12.0,.000,0,8,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenbo04.shtml,Bob Allen,False,False,5,4.11,1.533,274.0,.368,7,199,-1.4,19,0,0,0,0,0
http://www.baseball-reference.com/players/a/allencl02.shtml,Clifford Allen,False,False,2,9.47,2.474,19.0,.000,0,13,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allencl01.shtml,Cliney Allen,False,False,1,6.84,1.920,25.0,.333,1,10,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenco01.shtml,Cody Allen,False,False,8,3.14,1.225,463.2,.436,24,593,8.4,153,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenfr01.shtml,Frank Allen,False,False,6,2.93,1.305,970.1,.431,50,457,7.3,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenha03.shtml,Half Pint Allen,False,False,2,7.20,1.563,80.0,.462,6,37,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenho02.shtml,Hosea Allen,False,False,4,6.61,1.714,65.1,.222,2,31,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenjo01.shtml,John Allen,False,False,1,18.00,2.000,2.0,,0,2,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenjo02.shtml,Johnny Allen,False,False,13,3.75,1.326,1950.1,.654,142,1070,26.4,16,1,0,0,0,1
http://www.baseball-reference.com/players/a/allenll01.shtml,Lloyd Allen,False,False,7,4.69,1.638,297.1,.242,8,194,-1.8,22,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenlo01.shtml,Logan Allen,False,True,3,5.89,1.613,88.2,.286,4,61,-1.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allenne01.shtml,Neil Allen,False,False,11,3.88,1.419,988.1,.453,58,611,6.9,75,0,0,0,0,0
http://www.baseball-reference.com/players/a/allgeni01.shtml,Nick Allgeyer,False,True,1,0.00,0.000,1.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allis02.shtml,Allison,False,False,1,3.00,1.444,9.0,1.000,1,6,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allisda01.shtml,Dana Allison,False,False,1,7.36,1.909,11.0,.500,1,4,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/allisma01.shtml,Mack Allison,False,False,3,3.17,1.273,246.2,.300,9,57,0.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/almanar01.shtml,Armando Almanza,False,False,7,4.82,1.514,214.2,.519,14,232,-0.5,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/almanca01.shtml,Carlos Almanzar,False,False,8,4.82,1.397,239.0,.500,13,170,1.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/almoned01.shtml,Edwin Almonte,False,False,1,11.12,2.294,11.1,,0,7,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/almonhe01.shtml,Héctor Almonte,False,False,2,6.27,1.800,51.2,.200,1,40,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/almonmi01.shtml,Miguel Almonte,False,False,3,8.66,1.868,17.2,.000,0,17,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/almonye01.shtml,Yency Almonte,False,True,4,5.30,1.444,124.0,.500,4,113,-0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/alomalu01.shtml,Luis Aloma,False,False,4,3.44,1.373,235.1,.857,18,115,4.5,15,0,0,0,0,0
http://www.baseball-reference.com/players/a/alstoga01.shtml,Garvin Alston,False,False,1,9.00,2.000,6.0,1.000,1,5,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altampo01.shtml,Porfi Altamirano,False,False,3,4.03,1.276,91.2,.636,7,57,0.4,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/altavda01.shtml,Dan Altavilla,False,True,6,4.03,1.319,116.0,.533,8,129,0.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/altener01.shtml,Ernie Alten,False,False,1,9.00,2.130,23.0,.000,0,4,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altroni01.shtml,Nick Altrock,False,False,16,2.67,1.141,1514.0,.525,83,425,9.2,7,1,0,0,0,0
http://www.baseball-reference.com/players/a/alvarjo03.shtml,José Alvarado,False,True,5,3.68,1.402,188.1,.360,9,229,1.6,20,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarab01.shtml,Abe Alvarez,False,False,3,11.32,2.516,10.1,.000,0,5,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarda01.shtml,Dario Álvarez,False,False,4,5.06,1.625,48.0,.857,6,61,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarhe01.shtml,Henderson Alvarez III,False,False,6,3.82,1.298,577.2,.435,27,302,8.5,0,0,0,0,0,1
http://www.baseball-reference.com/players/a/alvarjo01.shtml,Jose Alvarez,False,False,4,2.99,1.349,162.1,.471,8,134,3.3,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarjo02.shtml,José Álvarez,False,True,9,3.40,1.300,405.1,.455,20,345,4.6,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarju01.shtml,Juan Alvarez,False,False,4,5.22,1.624,60.1,.000,0,42,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarrj01.shtml,R.J. Alvarez,False,False,2,7.39,1.714,28.0,,0,32,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarra01.shtml,Raúl Álvarez,False,False,3,5.89,1.562,177.1,.500,8,41,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarta01.shtml,Tavo Álvarez,False,False,2,5.40,1.560,58.1,.333,3,26,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarvi01.shtml,Víctor Álvarez,False,False,2,7.31,1.625,16.0,.000,0,10,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarwi01.shtml,Wilson Álvarez,False,False,14,3.96,1.390,1747.2,.526,102,1330,24.8,4,0,0,0,0,1
http://www.baseball-reference.com/players/a/alzolad01.shtml,Adbert Alzolay,False,True,3,4.58,1.211,159.1,.318,7,170,1.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/ambrihe01.shtml,Hector Ambriz,False,False,4,5.35,1.679,106.0,.300,3,87,-1.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/amesre01.shtml,Red Ames,False,False,17,2.63,1.229,3198.0,.523,183,1702,24.7,36,1,0,0,0,0
http://www.baseball-reference.com/players/a/amesst01.shtml,Steve Ames,False,False,1,4.50,2.000,4.0,.000,0,4,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amoledo01.shtml,Doc Amole,False,False,2,4.75,1.584,119.1,.286,4,30,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amorvi01.shtml,Vicente Amor,False,False,2,5.67,1.890,33.1,.250,1,12,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anckewa01.shtml,Walter Ancker,False,False,1,3.57,2.038,17.2,,0,4,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderla02.shtml,Larry Andersen,False,False,17,3.15,1.249,995.1,.506,40,758,13.9,49,0,0,0,0,0
http://www.baseball-reference.com/players/a/ander07.shtml,Anderson,False,False,1,9.00,2.000,3.0,.000,0,1,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderal02.shtml,Allan Anderson,False,False,6,4.11,1.358,818.2,.476,49,339,8.5,0,0,0,0,1,0
http://www.baseball-reference.com/players/r/robinbi01.shtml,Bill Anderson,False,False,1,10.13,2.000,8.0,.000,0,2,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbi01.shtml,Bill Anderson,False,False,1,10.13,2.625,2.2,,0,1,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbi03.shtml,Bill Anderson,False,False,7,4.51,1.437,299.1,.485,16,92,1.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbo01.shtml,Bob Anderson,False,False,7,4.26,1.400,840.2,.439,36,502,3.8,13,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbr04.shtml,Brett Anderson,False,True,13,4.07,1.334,1140.1,.475,67,772,10.3,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbr02.shtml,Brian Anderson,False,False,13,4.74,1.345,1547.0,.497,82,723,10.0,1,1,0,0,0,0
http://www.baseball-reference.com/players/a/anderbu01.shtml,Bud Anderson,False,False,2,3.68,1.409,149.0,.286,4,76,2.1,7,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderch01.shtml,Chase Anderson,False,True,8,4.20,1.286,938.2,.549,56,794,7.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderco01.shtml,Cody Anderson,False,False,3,4.76,1.363,160.2,.500,9,107,1.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andercr01.shtml,Craig Anderson,False,False,4,5.10,1.596,192.1,.233,7,94,-2.6,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderda01.shtml,Dave Anderson,False,False,2,5.45,1.670,150.1,.188,3,56,-1.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderdr02.shtml,Drew Anderson,False,True,5,6.50,1.579,44.1,.250,1,30,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderfa01.shtml,Fast Ball Anderson,False,False,1,2.25,1.250,4.0,1.000,1,6,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderfr01.shtml,Fred Anderson,False,False,7,2.86,1.175,986.1,.482,53,514,3.6,8,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderia01.shtml,Ian Anderson,False,True,2,3.25,1.201,160.2,.632,12,165,3.9,0,1,0,0,0,0
http://www.baseball-reference.com/players/a/anderja01.shtml,Jason Anderson,False,False,3,6.39,1.789,38.0,1.000,2,19,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderji02.shtml,Jimmy Anderson,False,False,6,5.42,1.587,574.2,.347,25,241,1.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderjo02.shtml,John Anderson,False,False,3,6.45,1.746,44.2,,0,19,-0.5,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderju01.shtml,Justin Anderson,False,False,2,4.75,1.524,102.1,.667,6,127,0.1,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderla01.shtml,Larry Anderson,False,False,3,5.66,1.694,41.1,.400,2,23,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderma01.shtml,Matt Anderson,False,False,7,5.19,1.582,256.2,.682,15,224,-0.6,26,0,0,0,0,0
http://www.baseball-reference.com/players/a/andermi02.shtml,Mike Anderson,False,False,1,18.56,2.813,5.1,,0,4,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderni01.shtml,Nick Anderson,False,True,3,2.89,0.962,87.1,.538,7,137,2.4,8,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderre01.shtml,Red Anderson,False,False,3,4.35,1.602,136.2,.385,5,40,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderri01.shtml,Rick Anderson,False,False,2,3.75,1.917,12.0,,0,7,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderri02.shtml,Rick Anderson,False,False,3,4.75,1.459,96.2,.500,4,42,0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderro01.shtml,Roland Anderson,False,False,1,14.54,2.308,4.1,,0,1,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andersc01.shtml,Scott Anderson,False,False,3,5.43,1.445,54.2,.333,1,28,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andersh01.shtml,Shaun Anderson,False,True,3,5.75,1.626,134.2,.375,3,107,-1.2,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderta01.shtml,Tanner Anderson,False,True,3,5.82,1.681,38.2,.250,1,25,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderty01.shtml,Tyler Anderson,False,True,6,4.62,1.315,623.2,.433,29,542,8.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderva01.shtml,Varney Anderson,False,False,4,6.16,1.894,239.2,.310,9,41,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderwa01.shtml,Walter Anderson,False,False,2,3.25,1.405,52.2,1.000,1,20,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderwi01.shtml,Wingo Anderson,False,False,1,4.67,1.904,17.1,,0,11,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrast01.shtml,Steve Andrade,False,False,1,9.64,1.929,4.2,,0,5,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrejo01.shtml,John Andre,False,False,1,5.80,1.622,45.0,.000,0,19,-0.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/andre06.shtml,Andrews,False,False,1,67.50,10.500,0.2,.000,0,0,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrecl01.shtml,Clayton Andrews,False,False,1,10.02,2.081,20.2,.333,1,12,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreel01.shtml,Elbert Andrews,False,False,1,10.13,2.875,8.0,,0,0,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrehu01.shtml,Hub Andrews,False,False,2,4.63,1.800,11.2,,0,2,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreiv01.shtml,Ivy Andrews,False,False,8,4.14,1.434,1041.0,.459,50,257,18.2,8,1,0,0,0,0
http://www.baseball-reference.com/players/a/andrejo02.shtml,John Andrews,False,False,1,4.42,1.473,18.1,.500,1,5,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrena01.shtml,Nate Andrews,False,False,8,3.46,1.337,773.1,.432,41,216,8.5,2,0,0,0,0,1
http://www.baseball-reference.com/players/a/andrima01.shtml,Matt Andriese,False,True,7,4.63,1.334,509.0,.431,28,474,0.5,8,0,0,0,0,0
http://www.baseball-reference.com/players/a/andujjo01.shtml,Joaquín Andújar,False,False,13,3.58,1.276,2153.0,.518,127,1032,16.1,9,1,0,0,0,4
http://www.baseball-reference.com/players/a/andujlu01.shtml,Luis Andújar,False,False,4,5.98,1.727,123.1,.231,3,49,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/angelno01.shtml,Norm Angelini,False,False,2,2.75,1.729,19.2,.667,2,19,0.6,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/antoldu01.shtml,Dustin Antolin,False,False,1,13.50,2.500,2.0,,0,1,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/antonte01.shtml,Tejay Antone,False,True,2,2.48,0.957,69.0,.400,2,87,3.0,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/antonjo02.shtml,Johnny Antonelli,False,False,12,3.34,1.283,1992.1,.534,126,1162,31.8,21,1,0,0,1,6
http://www.baseball-reference.com/players/a/apodabo01.shtml,Bob Apodaca,False,False,5,2.86,1.226,361.1,.390,16,197,5.6,26,0,0,0,0,0
http://www.baseball-reference.com/players/a/apontlu01.shtml,Luis Aponte,False,False,5,3.27,1.318,220.0,.600,9,113,4.4,7,0,0,0,0,0
http://www.baseball-reference.com/players/a/appieke01.shtml,Kevin Appier,False,False,16,3.74,1.294,2595.1,.552,169,1994,54.5,0,1,0,0,1,1
http://www.baseball-reference.com/players/a/applefr01.shtml,Fred Applegate,False,False,1,6.43,1.762,21.0,.333,1,12,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/applere01.shtml,Red Applegate,False,False,1,3.75,1.917,12.0,.500,1,3,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/appleed01.shtml,Ed Appleton,False,False,2,3.25,1.435,185.1,.294,5,64,-1.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/applepe01.shtml,Pete Appleton,False,False,14,4.30,1.466,1141.0,.463,57,420,8.5,28,0,0,0,0,0
http://www.baseball-reference.com/players/a/aquingr01.shtml,Greg Aquino,False,False,6,5.31,1.620,154.1,.333,3,143,-0.6,17,0,0,0,0,0
http://www.baseball-reference.com/players/a/aquinja01.shtml,Jayson Aquino,False,False,2,6.32,1.404,15.2,.333,1,16,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aquinlu01.shtml,Luis Aquino,False,False,9,3.68,1.359,678.1,.492,31,318,10.3,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/aranovi01.shtml,Víctor Arano,False,False,3,2.65,1.138,74.2,.600,3,80,2.5,3,0,0,0,0,0
http://www.baseball-reference.com/players/a/araujel01.shtml,Elvis Araujo,False,False,2,4.35,1.613,62.0,.667,4,63,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/araujpe01.shtml,Pedro Araujo,False,False,2,8.16,1.744,28.2,.250,1,29,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/archech01.shtml,Chris Archer,False,True,9,3.87,1.254,1254.1,.430,61,1370,13.1,0,0,0,0,0,2
http://www.baseball-reference.com/players/a/archefr01.shtml,Fred Archer,False,False,2,6.35,1.513,39.2,.400,2,11,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/archeji02.shtml,Jim Archer,False,False,2,3.94,1.348,233.0,.360,9,122,1.9,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/ardizru01.shtml,Rugger Ardizoia,False,False,1,9.00,2.500,2.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arellfr01.shtml,Frank Arellanes,False,False,3,2.28,1.081,409.2,.522,24,148,4.8,8,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariasal02.shtml,Alberto Árias,False,False,3,3.74,1.527,74.2,.667,4,55,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariasru01.shtml,Rudy Árias,False,False,1,4.09,1.568,44.0,1.000,2,28,-0.2,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/arihako01.shtml,Kohei Arihara,False,True,1,6.64,1.426,40.2,.333,2,24,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arlicdo01.shtml,Don Arlich,False,False,2,8.10,2.100,10.0,.000,0,1,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arlinst01.shtml,Steve Arlin,False,False,6,4.33,1.477,788.2,.337,34,463,0.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/armasfe01.shtml,Felipe Armas,False,False,1,11.37,2.684,6.1,.000,0,1,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armasto02.shtml,Tony Armas,False,False,10,4.65,1.428,925.2,.449,53,680,6.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armbror01.shtml,Orville Armbrust,False,False,1,2.13,1.026,12.2,1.000,1,3,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armenro01.shtml,Rogelio Armenteros,False,False,1,4.00,1.222,18.0,.500,1,18,0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/armstho01.shtml,Howard Armstrong,False,False,1,0.00,1.333,3.0,.000,0,0,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armstja01.shtml,Jack Armstrong,False,False,7,4.58,1.431,786.2,.381,40,510,1.2,0,1,0,0,0,1
http://www.baseball-reference.com/players/a/armstmi01.shtml,Mike Armstrong,False,False,8,4.10,1.346,338.0,.528,19,221,1.3,11,0,0,0,0,0
http://www.baseball-reference.com/players/a/armstsh01.shtml,Shawn Armstrong,False,True,7,4.63,1.359,167.0,.714,5,174,1.1,5,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolja01.shtml,Jamie Arnold,False,False,2,5.73,1.634,108.1,.222,2,42,-1.4,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolsc01.shtml,Scott Arnold,False,False,1,5.40,1.950,6.2,,0,8,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolto01.shtml,Tony Arnold,False,False,2,5.06,1.583,78.1,.000,0,25,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnsbbr01.shtml,Brad Arnsberg,False,False,6,4.26,1.541,158.1,.600,9,100,0.7,6,0,0,0,0,0
http://www.baseball-reference.com/players/a/arntzor01.shtml,Orie Arntzen,False,False,1,4.22,1.467,164.1,.235,4,66,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arojo01.shtml,Jonathan Aro,False,False,2,6.55,1.909,11.0,.000,0,8,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arochre01.shtml,René Arocha,False,False,4,4.11,1.323,331.0,.514,18,190,1.3,11,0,0,0,0,0
http://www.baseball-reference.com/players/a/arredjo01.shtml,José Arredondo,False,False,4,3.27,1.327,220.0,.667,22,212,2.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/arrieja01.shtml,Jake Arrieta,False,True,12,3.98,1.253,1612.1,.553,115,1433,23.3,0,1,1,0,0,1
http://www.baseball-reference.com/players/a/arrigge01.shtml,Gerry Arrigo,False,False,10,4.14,1.445,620.0,.467,35,433,2.2,4,0,0,0,0,0
http://www.baseball-reference.com/players/a/arrojro01.shtml,Rolando Arrojo,False,False,5,4.55,1.386,700.0,.488,40,512,9.4,6,0,0,0,0,1
http://www.baseball-reference.com/players/a/arroybr01.shtml,Bronson Arroyo,False,False,16,4.28,1.301,2435.2,.519,148,1571,23.4,1,1,0,0,0,1
http://www.baseball-reference.com/players/a/arroyfe01.shtml,Fernando Arroyo,False,False,8,4.44,1.398,535.2,.393,24,172,5.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arroylu01.shtml,Luis Arroyo,False,False,8,3.93,1.378,531.1,.556,40,336,3.7,45,1,0,0,0,2
http://www.baseball-reference.com/players/a/arroyru01.shtml,Rudy Arroyo,False,False,1,5.40,1.971,11.2,.000,0,5,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arundha01.shtml,Harry Arundel,False,False,3,4.50,1.531,130.0,.313,5,52,-2.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/asburor01.shtml,Orlando Asbury,False,False,1,9.49,2.351,12.1,.000,0,3,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ascanjo01.shtml,José Ascanio,False,False,4,5.28,1.696,46.0,.250,1,41,-0.2,0,0,0,0,0,0
